0.3904360,0.2568218
0.2475310,0.2148347
0.2068956,0.1918500
0.1817353,0.1707785
0.1635657,0.1628097
0.1497692,0.1623970
0.1382926,0.1574724
0.1298062,0.1419456
0.1223018,0.1479470
0.1162754,0.1396544
0.1106952,0.1365250
0.1063868,0.1362838
0.1024171,0.1368479
0.0988830,0.1331562
0.0958303,0.1351199
0.0928990,0.1291280
0.0904371,0.1288572
0.0882877,0.1313810
0.0857669,0.1333896
0.0840142,0.1269083
0.0823163,0.1252832
0.0806851,0.1262239
0.0791838,0.1222825
0.0779297,0.1266004
0.0765696,0.1186473
0.0750400,0.1154965
0.0739965,0.1213652
0.0729490,0.1183878
0.0718083,0.1208754
0.0708548,0.1144878
0.0698732,0.1206434
0.0690943,0.1158709
0.0681149,0.1175283
0.0672917,0.1135541
0.0664810,0.1134169
0.0658463,0.1158125
0.0649879,0.1176390
0.0643704,0.1173985
0.0635893,0.1137783
0.0630074,0.1141610
0.0623263,0.1136753
0.0619057,0.1144986
0.0612591,0.1126777
0.0607415,0.1142936
0.0600266,0.1140204
0.0599055,0.1144984
0.0593496,0.1091130
0.0587776,0.1135107
0.0584087,0.1099435
0.0579126,0.1111179
0.0573256,0.1107119
0.0569016,0.1122532
0.0564810,0.1129887
0.0562928,0.1103968
0.0558260,0.1105224
0.0554029,0.1103459
0.0549184,0.1137315
0.0546437,0.1108877
0.0544514,0.1097117
0.0538636,0.1109235
